Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures,PotentialFraud
PRV54619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,294.24242424242425,9710.0,1500.0,340.5604783205758,200.0,0.0,0.0,1.0303030303030303,34.0,14.0,2.984175435577311,2.0,1.0,2.0,1.5714285714285714,285.5882352941176,462.3809523809524,97.0,0.0,0
PRV54620,7.0,6.0,10428.57142857143,73000.0,34000.0,11073.348527841415,7000.0,1068.0,7476.0,3.857142857142857,27.0,10.0,2.7945525240230875,3.857142857142857,27.0,10.0,2.7945525240230875,2.0,2.0,1.0,1.1666666666666667,2703.703703703704,12166.666666666666,5.0,56.0,7.0,6.0,6.0,253.33333333333334,1520.0,1000.0,395.96296123080333,60.0,0.0,0.0,1.8333333333333333,11.0,9.0,3.600925806881706,3.0,2.0,2.0,1.0,138.1818181818182,253.33333333333334,27.0,0.0,0
PRV54621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,900.0,900.0,900.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,900.0,1.0,0.0,0
PRV54622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,89.0,890.0,300.0,90.48634028281715,55.0,3.0,30.0,1.8,18.0,18.0,5.692099788303083,6.0,0.0,3.0,1.25,49.44444444444444,111.25,23.0,0.0,0
PRV54623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,186.74418604651163,8030.0,1400.0,259.4290519604684,80.0,6.976744186046512,300.0,0.8837209302325582,38.0,20.0,3.953354828048736,2.0,1.0,2.0,3.909090909090909,211.31578947368422,730.0,106.0,0.0,0
PRV54624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1018.0,10180.0,3300.0,1254.634076799553,350.0,0.0,0.0,4.0,40.0,20.0,8.432740427115679,6.0,0.0,3.0,1.25,254.5,1272.5,26.0,0.0,0
PRV54625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,455.625,7290.0,2900.0,913.3160734378871,80.0,0.0,0.0,1.875,30.0,20.0,5.32760108616752,1.0,2.0,1.0,2.2857142857142856,243.0,1041.4285714285713,31.0,0.0,0
PRV54627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,212.69230769230768,5530.0,2000.0,444.4822398459375,65.0,0.0,0.0,0.8076923076923077,21.0,20.0,3.9193798567552065,5.0,1.0,4.0,2.0,263.3333333333333,425.38461538461536,74.0,0.0,0
PRV54628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,385.0,1540.0,1400.0,677.1755065466165,65.0,0.0,0.0,0.75,3.0,3.0,1.5,2.0,1.0,1.0,1.0,513.3333333333334,385.0,8.0,0.0,0
PRV54629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,193.33333333333334,580.0,400.0,179.25772879665004,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,193.33333333333334,6.0,0.0,0
PRV54630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,23.0,302.11764705882354,25680.0,4300.0,659.52380750134,90.0,1.1764705882352942,100.0,1.576470588235294,134.0,20.0,5.01040933264661,4.0,3.0,4.0,3.6956521739130435,191.6417910447761,1116.5217391304348,193.0,0.0,0
PRV54633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,119.16666666666667,1430.0,500.0,158.08273629701478,65.0,2.5,30.0,3.25,39.0,20.0,7.593358341938758,7.0,0.0,4.0,2.0,36.666666666666664,238.33333333333334,23.0,0.0,0
PRV54634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,190.9375,6110.0,1900.0,447.23782642694346,55.0,5.9375,190.0,0.71875,23.0,20.0,3.5308262306389047,12.0,4.0,6.0,1.391304347826087,265.6521739130435,265.6521739130435,90.0,0.0,0
PRV54635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,199.6969696969697,6590.0,2400.0,427.43043913955205,60.0,7.2727272727272725,240.0,2.121212121212121,70.0,20.0,5.914799107733795,1.0,1.0,1.0,3.0,94.14285714285714,599.0909090909091,97.0,0.0,0
PRV54636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,51.0,348.6842105263158,26500.0,3300.0,764.332112989745,70.0,1.0526315789473684,80.0,2.039473684210526,155.0,20.0,5.8296730370834915,2.0,1.0,2.0,1.4901960784313726,170.96774193548387,519.6078431372549,171.0,0.0,0
PRV54637,13.0,12.0,17384.615384615383,226000.0,57000.0,19324.157858056242,10000.0,1068.0,12816.0,7.3076923076923075,95.0,19.0,6.088029448360328,7.3076923076923075,95.0,19.0,6.088029448360328,4.0,1.0,1.0,1.0833333333333333,2378.9473684210525,18833.333333333332,6.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54638,6.0,6.0,13666.666666666666,82000.0,41000.0,13677.2316887105,9500.0,1068.0,6408.0,3.5,21.0,8.0,2.7386127875258306,3.5,21.0,8.0,2.7386127875258306,3.0,2.0,0.0,1.0,3904.7619047619046,13666.666666666666,5.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54639,13.0,12.0,8461.538461538461,110000.0,41000.0,10308.696851165561,4000.0,1068.0,12816.0,4.0,52.0,8.0,2.160246899469287,4.0,52.0,8.0,2.160246899469287,4.0,5.0,1.0,1.0833333333333333,2115.3846153846152,9166.666666666666,10.0,102.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54640,7.0,7.0,10285.714285714286,72000.0,29000.0,9759.000729485331,9000.0,1068.0,7476.0,7.0,49.0,15.0,4.041451884327381,7.0,49.0,15.0,4.041451884327381,6.0,6.0,0.0,1.0,1469.3877551020407,10285.714285714286,12.0,59.0,7.0,12.0,12.0,188.33333333333334,2260.0,900.0,260.4134242222384,80.0,3.3333333333333335,40.0,1.75,21.0,20.0,5.754444922287149,10.0,1.0,4.0,1.0,107.61904761904762,188.33333333333334,29.0,0.0,0
PRV54642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,46.0,287.9591836734694,14110.0,2800.0,513.3183693375095,100.0,4.8979591836734695,240.0,2.2653061224489797,111.0,20.0,6.153506826071084,30.0,7.0,18.0,1.065217391304348,127.11711711711712,306.7391304347826,105.0,0.0,0
PRV54643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,465.55555555555554,8380.0,3300.0,1024.2370028018402,60.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,6.0,1.0,0.0,465.55555555555554,44.0,0.0,0
PRV54644,22.0,21.0,8818.181818181818,194000.0,57000.0,11619.508897237742,6000.0,1068.0,23496.0,3.590909090909091,79.0,12.0,2.4815335294951506,3.590909090909091,79.0,12.0,2.4815335294951506,19.0,14.0,4.0,1.0476190476190477,2455.6962025316457,9238.095238095239,37.0,174.0,17.0,46.0,45.0,399.3478260869565,18370.0,3300.0,783.8803825241963,65.0,0.43478260869565216,20.0,1.326086956521739,61.0,20.0,4.75186208098625,37.0,8.0,16.0,1.0222222222222221,301.1475409836066,408.22222222222223,120.0,0.0,1
PRV54645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,505.0,1010.0,1000.0,700.035713374682,505.0,30.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,505.0,6.0,0.0,0
PRV54646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,486.0869565217391,11180.0,3300.0,789.1637641455139,100.0,0.0,0.0,2.4782608695652173,57.0,20.0,6.0518183985355805,1.0,1.0,1.0,1.7692307692307692,196.140350877193,860.0,48.0,0.0,0
PRV54649,22.0,22.0,13727.272727272728,302000.0,57000.0,14658.596756663266,8500.0,1068.0,22428.0,7.2727272727272725,160.0,35.0,7.802208589525075,7.2727272727272725,160.0,35.0,7.802208589525075,17.0,11.0,2.0,1.0,1887.5,13727.272727272728,30.0,171.0,15.0,53.0,51.0,246.79245283018867,13080.0,3000.0,527.3802218546723,80.0,5.471698113207547,290.0,1.4528301886792452,77.0,20.0,5.032838462521954,32.0,7.0,16.0,1.0392156862745099,169.87012987012986,256.47058823529414,115.0,0.0,1
PRV54651,21.0,21.0,12857.142857142857,270000.0,36000.0,10584.355031298386,9000.0,1068.0,21360.0,5.904761904761905,124.0,23.0,4.958878521447787,5.904761904761905,124.0,23.0,4.958878521447787,19.0,11.0,7.0,1.0,2177.4193548387098,12857.142857142857,37.0,156.0,16.0,70.0,66.0,310.85714285714283,21760.0,3300.0,646.24162676636,70.0,1.5714285714285714,110.0,1.1,77.0,20.0,4.100724573655918,42.0,11.0,21.0,1.0606060606060606,282.5974025974026,329.6969696969697,169.0,0.0,1
PRV54652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,316.3157894736842,12020.0,2800.0,611.8311949347678,90.0,2.1052631578947367,80.0,1.2105263157894737,46.0,20.0,4.562822115911481,2.0,2.0,1.0,1.1515151515151516,261.30434782608694,364.24242424242425,131.0,0.0,0
PRV54653,40.0,31.0,9275.0,371000.0,42000.0,8038.329651721406,7000.0,1068.0,42720.0,5.25,210.0,21.0,4.61741408371751,5.25,210.0,21.0,4.61741408371751,15.0,12.0,3.0,1.2903225806451613,1766.6666666666667,11967.741935483871,30.0,297.0,27.0,30.0,30.0,224.66666666666666,6740.0,2400.0,456.35537674608094,60.0,0.0,0.0,0.3,9.0,7.0,1.290549201456229,20.0,6.0,13.0,1.0,748.8888888888889,224.66666666666666,69.0,0.0,0
PRV54656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,325.14285714285717,11380.0,2500.0,556.170580205133,80.0,0.8571428571428571,30.0,0.7714285714285715,27.0,20.0,3.5487007919694173,21.0,11.0,7.0,1.0,421.48148148148147,325.14285714285717,87.0,0.0,0
PRV54657,17.0,17.0,16882.352941176472,287000.0,101000.0,25695.044154810224,6000.0,1068.0,18156.0,3.8823529411764706,66.0,10.0,2.9129528176142947,3.8823529411764706,66.0,10.0,2.9129528176142947,12.0,11.0,3.0,1.0,4348.484848484848,16882.352941176472,26.0,121.0,16.0,29.0,29.0,180.0,5220.0,700.0,188.52813355798423,100.0,0.0,0.0,1.4137931034482758,41.0,20.0,4.5317707149422155,22.0,2.0,11.0,1.0,127.3170731707317,180.0,70.0,0.0,0
PRV54658,27.0,27.0,6481.481481481482,175000.0,12000.0,3297.672493539022,6000.0,1068.0,26700.0,4.0,108.0,14.0,3.2816506165694674,4.0,108.0,14.0,3.2816506165694674,20.0,13.0,3.0,1.0,1620.3703703703704,6481.481481481482,36.0,203.0,18.0,58.0,58.0,303.1034482758621,17580.0,3300.0,630.3416141380931,70.0,1.7241379310344827,100.0,1.5689655172413792,91.0,20.0,5.154157133147576,38.0,9.0,18.0,1.0,193.1868131868132,303.1034482758621,141.0,0.0,0
PRV54660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,212.91666666666666,5110.0,2400.0,486.2320001511774,75.0,1.25,30.0,1.3333333333333333,32.0,20.0,4.360561059499475,18.0,6.0,7.0,1.1428571428571428,159.6875,243.33333333333334,57.0,0.0,0
PRV54661,3.0,3.0,28000.0,84000.0,68000.0,34871.19154832539,12000.0,1068.0,3204.0,5.666666666666667,17.0,9.0,3.5118845842842465,5.666666666666667,17.0,9.0,3.5118845842842465,3.0,1.0,0.0,1.0,4941.176470588235,28000.0,4.0,24.0,2.0,16.0,16.0,262.5,4200.0,2000.0,490.09522884163374,80.0,0.0,0.0,0.0625,1.0,1.0,0.24999999999999997,10.0,4.0,4.0,1.0,4200.0,262.5,39.0,0.0,0
PRV54662,3.0,3.0,5666.666666666667,17000.0,8000.0,2081.6659994661327,5000.0,1068.0,3204.0,4.333333333333333,13.0,10.0,4.932882862316247,4.333333333333333,13.0,10.0,4.932882862316247,3.0,1.0,1.0,1.0,1307.6923076923076,5666.666666666667,5.0,22.0,2.0,42.0,41.0,204.52380952380952,8590.0,1000.0,275.1159611912888,85.0,2.619047619047619,110.0,3.4761904761904763,146.0,20.0,7.157592234612157,20.0,4.0,12.0,1.024390243902439,58.83561643835616,209.5121951219512,109.0,0.0,0
PRV54664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,600.0,1200.0,900.0,424.26406871192853,600.0,50.0,100.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,600.0,8.0,0.0,0
PRV54666,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,1068.0,1068.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,1.0,1000.0,10000.0,2.0,9.0,0.0,4.0,4.0,327.5,1310.0,1100.0,515.8407376959159,90.0,22.5,90.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,327.5,9.0,0.0,0
PRV54667,9.0,7.0,8066.666666666667,72600.0,17000.0,4752.893855326457,8000.0,1068.0,8544.0,7.555555555555555,68.0,27.0,8.293236869749819,7.555555555555555,68.0,27.0,8.293236869749819,1.0,1.0,1.0,1.2857142857142858,1067.6470588235295,10371.42857142857,3.0,73.0,7.0,157.0,65.0,408.21656050955414,64090.0,3300.0,724.8947785578274,90.0,1.2738853503184713,200.0,2.878980891719745,452.0,20.0,6.591904824189361,14.0,10.0,13.0,2.4153846153846152,141.7920353982301,986.0,385.0,0.0,0
PRV54668,1.0,1.0,3000.0,3000.0,3000.0,0.0,3000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3000.0,2.0,9.0,0.0,305.0,260.0,305.08196721311475,93050.0,3300.0,615.2615590319563,90.0,1.7377049180327868,530.0,1.2622950819672132,385.0,20.0,4.557027681967616,26.0,17.0,23.0,1.1730769230769231,241.6883116883117,357.88461538461536,581.0,0.0,0
PRV54670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,115.0,247.61006289308176,39370.0,3200.0,486.33407687358005,80.0,1.509433962264151,240.0,1.9119496855345912,304.0,20.0,5.6472057028779306,13.0,10.0,11.0,1.382608695652174,129.5065789473684,342.3478260869565,344.0,0.0,0
PRV54671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,306.6666666666667,920.0,800.0,427.70706486254505,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,920.0,3.0,0.0,0
PRV54672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,420.0,4200.0,1700.0,589.5949645495815,150.0,0.0,0.0,3.4,34.0,20.0,7.306009702825324,4.0,2.0,1.0,1.4285714285714286,123.52941176470588,600.0,31.0,0.0,0
PRV54673,1.0,1.0,6000.0,6000.0,6000.0,0.0,6000.0,0.0,0.0,13.0,13.0,13.0,0.0,13.0,13.0,13.0,0.0,1.0,1.0,1.0,1.0,461.53846153846155,6000.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54674,3.0,3.0,9000.0,27000.0,16000.0,6244.9979983983985,7000.0,1068.0,3204.0,10.0,30.0,23.0,11.269427669584644,10.0,30.0,23.0,11.269427669584644,1.0,1.0,0.0,1.0,900.0,9000.0,2.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54675,37.0,34.0,11405.405405405405,422000.0,47000.0,10610.42322817903,8000.0,1068.0,39516.0,5.054054054054054,187.0,28.0,5.681089224327916,5.054054054054054,187.0,28.0,5.681089224327916,3.0,3.0,2.0,1.088235294117647,2256.6844919786095,12411.764705882353,8.0,261.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV54676,40.0,36.0,9380.0,375200.0,40000.0,8110.651432940925,8500.0,1068.0,40584.0,5.125,205.0,29.0,5.135035515319221,5.125,205.0,29.0,5.135035515319221,4.0,3.0,2.0,1.1111111111111112,1830.2439024390244,10422.222222222223,9.0,273.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV54677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,602.5925925925926,16270.0,2800.0,868.3033526658252,100.0,4.074074074074074,110.0,4.962962962962963,134.0,20.0,8.304222658389765,2.0,2.0,2.0,1.8,121.41791044776119,1084.6666666666667,82.0,0.0,0
PRV54678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,456.6666666666667,6850.0,2500.0,806.4974241980535,100.0,4.666666666666667,70.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.142857142857143,0.0,978.5714285714286,38.0,0.0,0
PRV54679,1.0,1.0,7000.0,7000.0,7000.0,0.0,7000.0,1068.0,1068.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1400.0,7000.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV54680,18.0,17.0,14277.777777777777,257000.0,57000.0,13345.215293948242,11000.0,1068.0,19224.0,7.277777777777778,131.0,29.0,8.244824084418449,7.277777777777778,131.0,29.0,8.244824084418449,4.0,5.0,2.0,1.0588235294117647,1961.8320610687024,15117.64705882353,11.0,144.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV54681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,285.0,211.9269102990033,63790.0,3300.0,413.65155381482845,70.0,1.9601328903654485,590.0,1.1295681063122924,340.0,20.0,4.080010965611825,125.0,47.0,70.0,1.056140350877193,187.61764705882354,223.82456140350877,673.0,0.0,0
PRV54682,6.0,6.0,5500.0,33000.0,9000.0,3271.0854467592253,6000.0,1068.0,5340.0,2.8333333333333335,17.0,5.0,1.9407902170679516,2.8333333333333335,17.0,5.0,1.9407902170679516,6.0,4.0,0.0,1.0,1941.1764705882354,5500.0,10.0,44.0,4.0,90.0,82.0,274.3333333333333,24690.0,3100.0,523.2118826606514,80.0,4.444444444444445,400.0,1.288888888888889,116.0,20.0,4.4827871658191025,47.0,9.0,22.0,1.0975609756097562,212.8448275862069,301.0975609756098,202.0,0.0,0
PRV54683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,406.0,268.0735930735931,123850.0,8060.0,624.458091311511,70.0,2.3376623376623376,1080.0,1.2878787878787878,595.0,20.0,4.467941268451761,140.0,50.0,86.0,1.1379310344827587,208.15126050420167,305.04926108374383,913.0,0.0,0
PRV54684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,128.0,326.01503759398497,43360.0,3000.0,570.0318170939499,80.0,1.8045112781954886,240.0,2.0,266.0,20.0,5.525423334940323,44.0,16.0,22.0,1.0390625,163.00751879699249,338.75,304.0,0.0,0
PRV54685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,139.0,276.8965517241379,40150.0,3300.0,627.3838064638159,70.0,1.793103448275862,260.0,2.3241379310344827,337.0,20.0,6.009116637129011,46.0,25.0,30.0,1.0431654676258992,119.13946587537092,288.84892086330933,344.0,0.0,0
PRV54686,14.0,13.0,7571.428571428572,106000.0,13000.0,3797.0491723945875,7000.0,1068.0,14952.0,4.142857142857143,58.0,11.0,2.9575754846246527,4.142857142857143,58.0,11.0,2.9575754846246527,9.0,6.0,3.0,1.0769230769230769,1827.5862068965516,8153.846153846154,18.0,119.0,8.0,143.0,113.0,277.06293706293707,39620.0,3300.0,556.6750286839952,70.0,3.006993006993007,430.0,1.3006993006993006,186.0,20.0,4.548695781248908,51.0,18.0,32.0,1.2654867256637168,213.01075268817203,350.6194690265487,299.0,0.0,0
PRV54687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,521.6666666666666,9390.0,2200.0,666.2471719396992,300.0,3.888888888888889,70.0,1.1111111111111112,20.0,20.0,4.714045207910318,16.0,5.0,3.0,1.0,469.5,521.6666666666666,46.0,0.0,0
PRV54688,11.0,11.0,13000.0,143000.0,81000.0,22825.42442102665,6000.0,1068.0,11748.0,4.0,44.0,9.0,2.3664319132398464,4.0,44.0,9.0,2.3664319132398464,9.0,7.0,4.0,1.0,3250.0,13000.0,20.0,92.0,8.0,1021.0,470.0,253.33986287952987,258660.0,7300.0,554.2524651855824,70.0,3.1537708129285016,3220.0,1.1635651322233105,1188.0,20.0,4.182091209576186,25.0,25.0,23.0,2.1723404255319148,217.72727272727272,550.3404255319149,1780.0,0.0,1
