Provider,IP_NumClaims,IP_NumBeneficiaries,IP_AvgReimbursement,IP_TotalReimbursement,IP_MaxReimbursement,IP_StdReimbursement,IP_MedianReimbursement,IP_AvgDeductible,IP_TotalDeductible,IP_AvgClaimDuration,IP_TotalClaimDuration,IP_MaxClaimDuration,IP_StdClaimDuration,IP_AvgAdmissionDuration,IP_TotalAdmissionDuration,IP_MaxAdmissionDuration,IP_StdAdmissionDuration,IP_NumAttendingPhysicians,IP_NumOperatingPhysicians,IP_NumOtherPhysicians,IP_ClaimsPerBeneficiary,IP_ReimbursementPerDay,IP_ReimbursementPerBeneficiary,IP_TotalPhysicians,IP_TotalUniqueDiagnoses,IP_TotalUniqueProcedures
PRV55039,31,30,8290.322580645161,257000,27000,6094.771247482532,7000.0,1068.0,30972.0,5.258064516129032,163,22,4.697288167552877,5.258064516129032,163,22,4.697288167552877,11,10,7,1.0333333333333334,1576.6871165644172,8566.666666666666,28,235,19
PRV55041,5,5,11600.0,58000,30000,10597.169433391164,8000.0,1068.0,5340.0,9.0,45,25,9.219544457292887,9.0,45,25,9.219544457292887,4,0,2,1.0,1288.888888888889,11600.0,6,39,0
PRV55042,8,7,10525.0,84200,29000,9485.590575785387,8500.0,1068.0,8544.0,7.125,57,15,4.257346591481601,7.125,57,15,4.257346591481601,6,3,1,1.1428571428571428,1477.1929824561403,12028.57142857143,10,70,6
PRV55048,82,76,10548.780487804877,865000,56000,9379.716017476407,8000.0,1068.0,85440.0,5.317073170731708,436,35,5.32610169158906,5.317073170731708,436,35,5.32610169158906,2,2,0,1.0789473684210527,1983.9449541284403,11381.578947368422,4,527,55
PRV55049,75,70,9146.666666666666,686000,49000,8414.423481292257,7000.0,1068.0,79032.0,5.28,396,29,5.419085392064466,5.28,396,29,5.419085392064466,8,7,1,1.0714285714285714,1732.3232323232323,9800.0,16,491,53
PRV55051,7,7,8571.42857142857,60000,18000,4649.62876142253,8000.0,1068.0,7476.0,10.857142857142858,76,26,9.227288721117224,10.857142857142858,76,26,9.227288721117224,2,1,0,1.0,789.4736842105264,8571.42857142857,3,61,6
PRV55067,1,1,29000.0,29000,29000,0.0,29000.0,1068.0,1068.0,20.0,20,20,0.0,20.0,20,20,0.0,1,1,0,1.0,1450.0,29000.0,2,9,2
PRV55118,2,2,5000.0,10000,10000,7071.067811865475,5000.0,1068.0,2136.0,4.0,8,5,1.4142135623730951,4.0,8,5,1.4142135623730951,2,1,0,1.0,1250.0,5000.0,3,18,1
PRV55120,8,8,7250.0,58000,19000,5257.647491307984,6000.0,1068.0,8544.0,4.0,32,6,1.6035674514745464,4.0,32,6,1.6035674514745464,3,3,1,1.0,1812.5,7250.0,7,66,5
PRV55121,20,20,8653.5,173070,57000,12622.752337701446,5000.0,1068.0,21360.0,6.1,122,35,8.25195351671986,6.1,122,35,8.25195351671986,3,2,2,1.0,1418.6065573770493,8653.5,7,150,10
PRV55122,1,1,5000.0,5000,5000,0.0,5000.0,1068.0,1068.0,3.0,3,3,0.0,3.0,3,3,0.0,1,0,1,1.0,1666.6666666666667,5000.0,2,6,0
PRV55124,9,8,16888.88888888889,152000,46000,12936.812246883352,12000.0,1068.0,9612.0,7.666666666666667,69,14,3.968626966596886,7.666666666666667,69,14,3.968626966596886,5,6,1,1.125,2202.8985507246375,19000.0,12,79,9
PRV55126,2,2,6500.0,13000,7000,707.1067811865476,6500.0,1068.0,2136.0,19.0,38,35,22.627416997969522,19.0,38,35,22.627416997969522,2,1,0,1.0,342.10526315789474,6500.0,3,19,2
PRV55128,8,8,13875.0,111000,35000,9977.653603356423,12000.0,1068.0,8544.0,6.875,55,20,7.239524451627626,6.875,55,20,7.239524451627626,3,2,2,1.0,2018.1818181818182,13875.0,7,66,7
PRV55129,1,1,10000.0,10000,10000,0.0,10000.0,1068.0,1068.0,3.0,3,3,0.0,3.0,3,3,0.0,1,1,0,1.0,3333.3333333333335,10000.0,2,7,1
PRV55130,3,3,9333.333333333334,28000,17000,6658.328118479393,6000.0,1068.0,3204.0,5.0,15,9,3.605551275463989,5.0,15,9,3.605551275463989,1,2,0,1.0,1866.6666666666667,9333.333333333334,3,27,5
PRV55131,2,2,23500.0,47000,32000,12020.815280171308,23500.0,1068.0,2136.0,5.0,10,9,5.656854249492381,5.0,10,9,5.656854249492381,1,1,1,1.0,4700.0,23500.0,3,11,2
PRV55132,10,10,10800.0,108000,17000,3489.667287547307,11000.0,1068.0,9612.0,2.9,29,6,1.728840330651992,2.9,29,6,1.728840330651992,2,2,2,1.0,3724.137931034483,10800.0,6,80,7
PRV55133,2,2,25000.0,50000,34000,12727.922061357855,25000.0,1068.0,2136.0,10.5,21,17,9.192388155425117,10.5,21,17,9.192388155425117,2,2,1,1.0,2380.9523809523807,25000.0,5,16,2
PRV55134,1,1,11000.0,11000,11000,0.0,11000.0,1068.0,1068.0,4.0,4,4,0.0,4.0,4,4,0.0,1,1,0,1.0,2750.0,11000.0,2,9,1
PRV55135,3,3,8333.333333333334,25000,19000,9291.57324317757,4000.0,1068.0,3204.0,3.0,9,4,1.7320508075688772,3.0,9,4,1.7320508075688772,3,2,1,1.0,2777.777777777778,8333.333333333334,6,23,2
PRV55136,8,8,12750.0,102000,41000,11792.854979665804,9000.0,1068.0,8544.0,6.5,52,17,5.0142653642240695,6.5,52,17,5.0142653642240695,6,4,2,1.0,1961.5384615384614,12750.0,12,69,6
PRV55137,2,2,19000.0,38000,27000,11313.70849898476,19000.0,1068.0,2136.0,11.0,22,11,0.0,11.0,22,11,0.0,2,1,1,1.0,1727.2727272727273,19000.0,4,14,1
PRV55138,3,3,8333.333333333334,25000,11000,3055.050463303893,9000.0,1068.0,3204.0,13.333333333333334,40,23,10.598742063723098,13.333333333333334,40,23,10.598742063723098,1,1,0,1.0,625.0,8333.333333333334,2,27,2
PRV55140,9,9,9444.444444444445,85000,39000,11609.383178178665,8000.0,1068.0,9612.0,3.3333333333333335,30,11,3.3166247903554003,3.3333333333333335,30,11,3.3166247903554003,1,1,0,1.0,2833.3333333333335,9444.444444444445,2,63,6
PRV55143,1,1,10000.0,10000,10000,0.0,10000.0,1068.0,1068.0,2.0,2,2,0.0,2.0,2,2,0.0,1,0,0,1.0,5000.0,10000.0,1,10,0
PRV55144,2,2,20500.0,41000,36000,21920.310216782975,20500.0,1068.0,2136.0,12.0,24,19,9.899494936611665,12.0,24,19,9.899494936611665,1,1,0,1.0,1708.3333333333333,20500.0,2,18,1
PRV55145,14,14,10214.285714285714,143000,57000,13956.958955900933,8000.0,1068.0,14952.0,5.214285714285714,73,15,4.660448499852801,5.214285714285714,73,15,4.660448499852801,2,2,0,1.0,1958.9041095890411,10214.285714285714,4,113,9
PRV55146,1,1,6000.0,6000,6000,0.0,6000.0,1068.0,1068.0,2.0,2,2,0.0,2.0,2,2,0.0,1,1,0,1.0,3000.0,6000.0,2,9,1
PRV55147,6,6,18700.0,112200,57000,20109.201873769132,9600.0,1068.0,5340.0,7.333333333333333,44,22,7.711463328491335,7.333333333333333,44,22,7.711463328491335,3,3,0,1.0,2550.0,18700.0,6,47,4
PRV55148,1,1,7000.0,7000,7000,0.0,7000.0,1068.0,1068.0,7.0,7,7,0.0,7.0,7,7,0.0,1,1,0,1.0,1000.0,7000.0,2,9,1
PRV55149,16,16,9062.5,145000,32000,8660.013471890983,6000.0,1068.0,17088.0,5.75,92,29,6.816646291738091,5.75,92,29,6.816646291738091,1,1,0,1.0,1576.0869565217392,9062.5,2,124,8
PRV55150,4,4,4750.0,19000,9000,3095.695936834452,4000.0,1068.0,4272.0,3.0,12,6,2.160246899469287,3.0,12,6,2.160246899469287,2,1,2,1.0,1583.3333333333333,4750.0,5,35,1
PRV55151,1,1,10000.0,10000,10000,0.0,10000.0,1068.0,1068.0,1.0,1,1,0.0,1.0,1,1,0.0,1,0,0,1.0,10000.0,10000.0,1,4,0
PRV55152,10,10,7830.0,78300,17000,5217.502595431394,7500.0,1068.0,10680.0,4.3,43,9,2.1628170930011112,4.3,43,9,2.1628170930011112,3,2,1,1.0,1820.9302325581396,7830.0,6,78,2
PRV55155,9,9,7555.555555555556,68000,18000,4447.221354708778,7000.0,1068.0,9612.0,6.444444444444445,58,16,5.50252467307306,6.444444444444445,58,16,5.50252467307306,2,2,1,1.0,1172.4137931034484,7555.555555555556,5,64,4
PRV55156,1,1,6000.0,6000,6000,0.0,6000.0,1068.0,1068.0,5.0,5,5,0.0,5.0,5,5,0.0,1,1,1,1.0,1200.0,6000.0,3,9,1
PRV55157,3,3,5333.333333333333,16000,7000,2081.6659994661327,6000.0,1068.0,3204.0,5.333333333333333,16,8,3.785938897200183,5.333333333333333,16,8,3.785938897200183,1,1,0,1.0,1000.0,5333.333333333333,2,26,2
PRV55158,29,28,11620.689655172413,337000,57000,11280.24123698301,8000.0,1068.0,29904.0,5.206896551724138,151,14,3.677919737577087,5.206896551724138,151,14,3.677919737577087,4,4,1,1.0357142857142858,2231.7880794701987,12035.714285714286,9,235,19
PRV55160,10,10,12000.0,120000,42000,12364.82466066094,9000.0,1068.0,9612.0,8.5,85,22,6.948221195225277,8.5,85,22,6.948221195225277,3,5,2,1.0,1411.764705882353,12000.0,10,75,12
PRV55161,2,2,14000.0,28000,24000,14142.13562373095,14000.0,1068.0,2136.0,2.0,4,2,0.0,2.0,4,2,0.0,2,1,0,1.0,7000.0,14000.0,3,18,1
PRV55163,1,1,13000.0,13000,13000,0.0,13000.0,1068.0,1068.0,4.0,4,4,0.0,4.0,4,4,0.0,1,1,1,1.0,3250.0,13000.0,3,9,1
PRV55164,17,16,12058.823529411764,205000,36000,10040.359731075961,10000.0,1068.0,18156.0,6.235294117647059,106,23,5.804410088078566,6.235294117647059,106,23,5.804410088078566,7,7,3,1.0625,1933.9622641509434,12812.5,17,131,13
PRV55165,30,28,9400.0,282000,33000,7146.737862057452,7000.0,1068.0,32040.0,5.1,153,35,6.0932410264896415,5.1,153,35,6.0932410264896415,25,8,4,1.0714285714285714,1843.137254901961,10071.42857142857,37,215,20
PRV55169,83,79,9732.530120481928,807800,57000,8621.938953930328,8000.0,1068.0,87576.0,6.0,498,35,5.6374185408640765,6.0,498,35,5.6374185408640765,65,49,4,1.0506329113924051,1622.0883534136547,10225.316455696202,118,553,57
PRV55171,41,34,8902.439024390244,365000,23000,5915.255184896001,7000.0,1068.0,40584.0,5.658536585365853,232,26,5.411144777667481,5.658536585365853,232,26,5.411144777667481,1,1,0,1.2058823529411764,1573.2758620689656,10735.29411764706,2,297,33
PRV55172,55,48,11109.09090909091,611000,125000,17785.42133662321,7000.0,1068.0,57672.0,5.6909090909090905,313,35,5.636760059915978,5.6909090909090905,313,35,5.636760059915978,7,7,3,1.1458333333333333,1952.0766773162939,12729.166666666666,17,375,27
PRV55175,23,22,8304.347826086956,191000,47000,9498.49166307566,6000.0,1068.0,24564.0,4.478260869565218,103,20,4.294495051462461,4.478260869565218,103,20,4.294495051462461,19,14,3,1.0454545454545454,1854.368932038835,8681.818181818182,36,179,19
PRV55176,1,1,6000.0,6000,6000,0.0,6000.0,1068.0,1068.0,2.0,2,2,0.0,2.0,2,2,0.0,1,1,0,1.0,3000.0,6000.0,2,10,0
PRV55178,2,2,5000.0,10000,6000,1414.213562373095,5000.0,1068.0,2136.0,2.0,4,4,2.8284271247461903,2.0,4,4,2.8284271247461903,2,0,0,1.0,2500.0,5000.0,2,14,0
PRV55179,16,16,9437.5,151000,25000,6782.022805427105,7500.0,1068.0,16020.0,4.0625,65,10,2.489143092177172,4.0625,65,10,2.489143092177172,7,6,2,1.0,2323.076923076923,9437.5,15,124,14
PRV55180,7,7,10000.0,70000,22000,7659.416862050704,8000.0,1068.0,6408.0,5.857142857142857,41,14,5.0142653642240695,5.857142857142857,41,14,5.0142653642240695,6,2,2,1.0,1707.3170731707316,10000.0,10,56,2
PRV55181,35,29,9542.857142857143,334000,31000,8211.694878227592,6000.0,1068.0,37380.0,6.8,238,35,8.094297193631053,6.8,238,35,8.094297193631053,2,2,0,1.206896551724138,1403.361344537815,11517.241379310344,4,253,23
PRV55183,21,18,11380.952380952382,239000,37000,10608.846263737592,7000.0,1068.0,21360.0,5.571428571428571,117,17,4.511889056386788,5.571428571428571,117,17,4.511889056386788,13,9,2,1.1666666666666667,2042.7350427350427,13277.777777777777,24,156,15
PRV55184,1,1,0.0,0,0,0.0,0.0,1068.0,1068.0,4.0,4,4,0.0,4.0,4,4,0.0,1,0,0,1.0,0.0,0.0,1,9,0
PRV55185,5,5,9200.0,46000,28000,10545.141061171254,5000.0,1068.0,5340.0,2.2,11,5,1.9235384061671346,2.2,11,5,1.9235384061671346,5,2,0,1.0,4181.818181818182,9200.0,7,37,2
PRV55188,4,3,8750.0,35000,17000,6238.322424070967,7500.0,1068.0,4272.0,3.0,12,6,2.160246899469287,3.0,12,6,2.160246899469287,1,1,0,1.3333333333333333,2916.6666666666665,11666.666666666666,2,31,6
PRV55189,36,35,8777.777777777777,316000,24000,5995.765701660327,7000.0,1068.0,38448.0,3.6666666666666665,132,12,3.125928433510366,3.6666666666666665,132,12,3.125928433510366,20,14,3,1.0285714285714285,2393.939393939394,9028.57142857143,37,268,22
PRV55192,15,15,9806.666666666666,147100,24000,7370.061704206384,8000.0,1068.0,16020.0,4.266666666666667,64,9,2.1865389045137937,4.266666666666667,64,9,2.1865389045137937,12,8,4,1.0,2298.4375,9806.666666666666,24,109,10
PRV55193,31,25,14193.548387096775,440000,102000,19873.633042868147,7000.0,1068.0,33108.0,6.774193548387097,210,35,7.008136592177955,6.774193548387097,210,35,7.008136592177955,1,1,0,1.24,2095.2380952380954,17600.0,2,232,17
PRV55194,169,139,9550.295857988165,1614000,57000,8597.418800488587,7000.0,1068.0,179424.0,5.201183431952662,879,27,4.59111445342912,5.201183431952662,879,27,4.59111445342912,1,1,0,1.2158273381294964,1836.1774744027305,11611.510791366907,2,944,82
PRV55195,16,15,14750.0,236000,65000,17555.625878902752,8500.0,1068.0,14952.0,6.0625,97,35,7.911752860986833,6.0625,97,35,7.911752860986833,1,1,0,1.0666666666666667,2432.9896907216494,15733.333333333334,2,124,10
PRV55196,6,6,18500.0,111000,83000,31753.739937210546,7000.0,1068.0,6408.0,6.5,39,13,3.6193922141707713,6.5,39,13,3.6193922141707713,6,4,1,1.0,2846.153846153846,18500.0,11,48,7
PRV55198,2,2,4000.0,8000,8000,5656.85424949238,4000.0,1068.0,2136.0,4.5,9,5,0.7071067811865476,4.5,9,5,0.7071067811865476,2,1,0,1.0,888.8888888888889,4000.0,3,12,1
PRV55203,5,5,8800.0,44000,15000,4919.349550499537,9000.0,1068.0,5340.0,4.8,24,7,2.16794833886788,4.8,24,7,2.16794833886788,3,2,0,1.0,1833.3333333333333,8800.0,5,36,4
PRV55205,38,37,12842.105263157895,488000,102000,17722.37296628721,9000.0,1068.0,37380.0,6.2368421052631575,237,35,6.257683754744677,6.2368421052631575,237,35,6.257683754744677,31,21,9,1.027027027027027,2059.071729957806,13189.18918918919,61,267,28
PRV55208,7,7,9714.285714285714,68000,31000,9877.825093178588,6000.0,1068.0,7476.0,6.285714285714286,44,16,5.589105048046175,6.285714285714286,44,16,5.589105048046175,7,3,0,1.0,1545.4545454545455,9714.285714285714,10,53,3
PRV55209,275,243,10022.181818181818,2756100,57000,10484.516684750275,7000.0,1068.0,289428.0,5.341818181818182,1469,25,4.424495967379974,5.341818181818182,1469,25,4.424495967379974,1,1,0,1.131687242798354,1876.1742682096665,11341.975308641975,2,1466,109
PRV55213,3,3,22333.333333333332,67000,57000,30435.724623102593,10000.0,1068.0,3204.0,26.666666666666668,80,35,14.433756729740644,26.666666666666668,80,35,14.433756729740644,3,1,0,1.0,837.5,22333.333333333332,4,23,1
PRV55215,143,139,9491.608391608392,1357300,45000,7834.525399788369,8000.0,1068.0,151656.0,5.538461538461538,792,34,5.823421905279625,5.538461538461538,792,34,5.823421905279625,97,68,22,1.0287769784172662,1713.7626262626263,9764.74820143885,187,883,72
PRV55216,5,5,7400.0,37000,18000,6693.280212272604,4000.0,1068.0,5340.0,4.8,24,13,4.658325879540846,4.8,24,13,4.658325879540846,5,2,1,1.0,1541.6666666666667,7400.0,8,40,4
PRV55225,9,9,19888.88888888889,179000,57000,16081.390210771926,14000.0,1068.0,9612.0,6.777777777777778,61,27,8.685876147196922,6.777777777777778,61,27,8.685876147196922,6,6,3,1.0,2934.4262295081967,19888.88888888889,15,74,7
PRV55229,16,16,10687.5,171000,57000,13189.48444784708,7000.0,1068.0,16020.0,6.75,108,30,7.646349891723937,6.75,108,30,7.646349891723937,14,10,1,1.0,1583.3333333333333,10687.5,25,126,9
PRV55230,225,197,11192.666666666666,2518350,57000,11311.960405441918,8000.0,1068.0,230688.0,6.64,1494,35,6.930084518140556,6.64,1494,35,6.930084518140556,4,4,1,1.1421319796954315,1685.6425702811246,12783.502538071067,9,1238,105
PRV55232,28,27,9931.785714285714,278090,58000,14202.344369223361,5000.0,1068.0,29904.0,4.142857142857143,116,21,3.68896538455779,4.142857142857143,116,21,3.68896538455779,7,8,3,1.037037037037037,2397.3275862068967,10299.62962962963,18,216,21
PRV55233,1,1,4000.0,4000,4000,0.0,4000.0,1068.0,1068.0,3.0,3,3,0.0,3.0,3,3,0.0,1,0,0,1.0,1333.3333333333333,4000.0,1,9,0
PRV55234,7,7,5257.142857142857,36800,10000,3193.147424750457,4000.0,1068.0,7476.0,8.0,56,17,4.654746681256314,8.0,56,17,4.654746681256314,6,5,1,1.0,657.1428571428571,5257.142857142857,12,53,5
PRV55236,20,18,11000.0,220000,57000,11880.988794576067,8000.0,1068.0,21360.0,8.8,176,35,7.50859157022281,8.8,176,35,7.50859157022281,6,5,2,1.1111111111111112,1250.0,12222.222222222223,13,166,13
PRV55237,15,15,7400.0,111000,21000,5025.648501153146,7000.0,1068.0,16020.0,4.066666666666666,61,11,2.6313132697969515,4.066666666666666,61,11,2.6313132697969515,10,8,3,1.0,1819.672131147541,7400.0,21,112,7
PRV55240,11,11,6963.636363636364,76600,24000,7021.0074387188515,4000.0,1068.0,11748.0,3.5454545454545454,39,10,3.0451153135353137,3.5454545454545454,39,10,3.0451153135353137,6,4,1,1.0,1964.1025641025642,6963.636363636364,11,75,8
PRV55242,10,7,6200.0,62000,15000,4756.282395129859,5500.0,1068.0,10680.0,3.8,38,14,3.73571352696584,3.8,38,14,3.73571352696584,8,2,1,1.4285714285714286,1631.578947368421,8857.142857142857,11,75,2
PRV55247,3,3,6400.0,19200,13000,6409.368143584826,6000.0,1068.0,3204.0,5.0,15,9,4.0,5.0,15,9,4.0,2,3,0,1.0,1280.0,6400.0,5,21,4
PRV55250,23,19,11391.304347826086,262000,57000,12470.835542594361,8000.0,1068.0,22428.0,7.0,161,28,7.329888998291361,7.0,161,28,7.329888998291361,2,2,0,1.2105263157894737,1627.329192546584,13789.473684210527,4,169,18
PRV55256,4,4,6750.0,27000,14000,4991.65971062398,5000.0,1068.0,4272.0,6.75,27,14,5.123475382979799,6.75,27,14,5.123475382979799,3,3,1,1.0,1000.0,6750.0,7,33,3
PRV55258,1,1,12000.0,12000,12000,0.0,12000.0,,0.0,13.0,13,13,0.0,13.0,13,13,0.0,1,0,0,1.0,923.0769230769231,12000.0,1,9,0
PRV55262,16,15,7187.5,115000,46000,11016.464950246063,4500.0,1068.0,16020.0,4.75,76,22,5.079370039680118,4.75,76,22,5.079370039680118,3,2,0,1.0666666666666667,1513.157894736842,7666.666666666667,5,125,8
PRV55266,9,7,4555.555555555556,41000,7000,1666.6666666666667,4000.0,1068.0,9612.0,4.0,36,12,3.24037034920393,4.0,36,12,3.24037034920393,1,1,0,1.2857142857142858,1138.888888888889,5857.142857142857,2,65,1
PRV55269,3,3,4666.666666666667,14000,6000,1527.5252316519468,5000.0,1068.0,3204.0,4.333333333333333,13,8,3.2145502536643185,4.333333333333333,13,8,3.2145502536643185,1,1,0,1.0,1076.923076923077,4666.666666666667,2,27,2
PRV55270,1,1,5000.0,5000,5000,0.0,5000.0,1068.0,1068.0,7.0,7,7,0.0,7.0,7,7,0.0,1,0,0,1.0,714.2857142857143,5000.0,1,9,0
PRV55374,33,31,10151.515151515152,335000,43000,8620.909218729526,8000.0,1068.0,35244.0,5.212121212121212,172,27,4.878252605682539,5.212121212121212,172,27,4.878252605682539,6,4,5,1.064516129032258,1947.6744186046512,10806.451612903225,15,253,21
PRV55375,14,14,10564.285714285714,147900,57000,14003.714185494182,6000.0,1068.0,13884.0,5.928571428571429,83,21,5.030129004528393,5.928571428571429,83,21,5.030129004528393,2,1,1,1.0,1781.9277108433735,10564.285714285714,4,118,10
PRV55378,14,13,9428.57142857143,132000,35000,8644.378215075663,7500.0,1068.0,14952.0,5.428571428571429,76,20,5.228829633929503,5.428571428571429,76,20,5.228829633929503,4,3,1,1.0769230769230769,1736.842105263158,10153.846153846154,8,107,7
PRV55379,4,4,9000.0,36000,19000,6879.922480183432,6500.0,1068.0,4272.0,5.0,20,9,2.8284271247461903,5.0,20,9,2.8284271247461903,1,1,0,1.0,1800.0,9000.0,2,33,4
PRV55381,20,20,8300.0,166000,32000,6665.701684546679,7500.0,1068.0,21360.0,3.7,74,10,2.617753154701063,3.7,74,10,2.617753154701063,2,2,1,1.0,2243.2432432432433,8300.0,5,157,11
PRV55382,8,8,16125.0,129000,57000,17049.82195131165,11000.0,1068.0,8544.0,7.625,61,17,6.323143431644016,7.625,61,17,6.323143431644016,5,2,1,1.0,2114.754098360656,16125.0,8,61,5
PRV55383,8,8,8750.0,70000,14000,3327.3756282434615,8000.0,1068.0,8544.0,4.125,33,13,3.8706773124535787,4.125,33,13,3.8706773124535787,2,2,1,1.0,2121.212121212121,8750.0,5,66,6
PRV55385,8,7,8750.0,70000,29000,9300.537618869137,5000.0,1068.0,8544.0,2.875,23,10,3.399054490379851,2.875,23,10,3.399054490379851,3,1,0,1.1428571428571428,3043.478260869565,10000.0,4,67,2
PRV55387,6,6,15000.0,90000,57000,20765.355763867858,7500.0,1068.0,5340.0,5.0,30,10,3.63318042491699,5.0,30,10,3.63318042491699,1,1,0,1.0,3000.0,15000.0,2,52,6
PRV55392,23,20,10956.521739130434,252000,36000,7689.888643652692,9000.0,1068.0,23496.0,7.086956521739131,163,22,5.607730406876345,7.086956521739131,163,22,5.607730406876345,10,7,4,1.15,1546.0122699386502,12600.0,21,177,15
PRV55396,15,15,9400.0,141000,17000,4563.832975533989,8000.0,1068.0,16020.0,4.133333333333334,62,9,1.8073922282301276,4.133333333333334,62,9,1.8073922282301276,13,9,1,1.0,2274.1935483870966,9400.0,23,124,10
PRV55399,3,2,10333.333333333334,31000,15000,5686.2407030773265,12000.0,1068.0,3204.0,4.333333333333333,13,7,2.3094010767585034,4.333333333333333,13,7,2.3094010767585034,2,2,0,1.5,2384.6153846153848,15500.0,4,27,2
PRV55414,2,2,5000.0,10000,5000,0.0,5000.0,1068.0,2136.0,2.0,4,3,1.4142135623730951,2.0,4,3,1.4142135623730951,1,1,1,1.0,2500.0,5000.0,3,19,2
PRV55416,2,2,3500.0,7000,5000,2121.3203435596424,3500.0,1068.0,2136.0,11.0,22,20,12.727922061357855,11.0,22,20,12.727922061357855,1,1,0,1.0,318.1818181818182,3500.0,2,18,1
PRV55418,3,3,6000.0,18000,8000,2000.0,6000.0,1068.0,3204.0,7.666666666666667,23,14,5.507570547286102,7.666666666666667,23,14,5.507570547286102,1,1,0,1.0,782.6086956521739,6000.0,2,24,1
PRV55428,1,1,7000.0,7000,7000,0.0,7000.0,1068.0,1068.0,8.0,8,8,0.0,8.0,8,8,0.0,1,0,0,1.0,875.0,7000.0,1,9,0
PRV55430,7,6,11285.714285714286,79000,31000,9961.831921795068,8000.0,1068.0,7476.0,6.857142857142857,48,18,5.727959829601096,6.857142857142857,48,18,5.727959829601096,2,1,0,1.1666666666666667,1645.8333333333333,13166.666666666666,3,57,5
PRV55431,2,2,29000.0,58000,55000,36769.55262170047,29000.0,1068.0,2136.0,1.5,3,2,0.7071067811865476,1.5,3,2,0.7071067811865476,1,1,0,1.0,19333.333333333332,29000.0,2,17,2
PRV55433,32,30,10393.75,332600,57000,10888.583470773414,7500.0,1068.0,34176.0,4.5625,146,22,4.648534281657169,4.5625,146,22,4.648534281657169,25,14,6,1.0666666666666667,2278.082191780822,11086.666666666666,45,240,20
PRV55434,8,8,7500.0,60000,15000,6279.217421667403,4000.0,1068.0,8544.0,5.5,44,18,5.529143565818179,5.5,44,18,5.529143565818179,8,1,0,1.0,1363.6363636363637,7500.0,9,65,1
PRV55435,128,113,9740.625,1246800,77000,9905.072569064054,7000.0,1068.0,129228.0,6.046875,774,34,5.356369929242903,6.046875,774,34,5.356369929242903,2,2,0,1.1327433628318584,1610.8527131782946,11033.628318584071,4,767,73
PRV55437,28,27,13775.0,385700,57000,15345.976068060363,9000.0,1068.0,29904.0,7.607142857142857,213,23,6.897875602726381,7.607142857142857,213,23,6.897875602726381,22,18,6,1.037037037037037,1810.7981220657277,14285.185185185184,46,210,21
PRV55441,7,6,8428.57142857143,59000,12000,1988.05959477601,8000.0,1068.0,7476.0,4.571428571428571,32,11,3.2071349029490928,4.571428571428571,32,11,3.2071349029490928,3,3,1,1.1666666666666667,1843.75,9833.333333333334,7,60,4
PRV55442,15,15,6733.333333333333,101000,13000,2963.267180149705,6000.0,1068.0,16020.0,4.4,66,16,3.7186787208054723,4.4,66,16,3.7186787208054723,9,6,2,1.0,1530.3030303030303,6733.333333333333,17,122,11
